LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Veranstaltung 2005
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi))
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;
;;;Gewinnzahlen in;;;;;;Zu-;Su-;Spieleinsatz;6 Treffer und Superzahl;;6 Treffer;; 5 Treffer + Zusatzzahl;;5 Treffer;;4 Treffer + Zusatzzahl;;4 Treffer;;3 Treffer + Zusatzzahl ;;3 Treffer;
VA;2005;Ziehung;gezogener Reihenfolge;;;;;;satz-;per-;;Gewinne/;;Gewinne/;;;;;;;;;;;;;
;;;;;;;;;zahl;zahl;Euro;Jackpot;Euro;Jackpot;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro
;24.09.;SA;48;9;26;23;40;25;36;9;73.440.064,50;2  x  ;7.110.239,20;10  x  ;418.881,00;50  x  ;36.720,00;2.342  x  ;2.038,20;4.134  x  ;177,6;115.460  x  ;31,8;108.273  x  ;27,1;1.892.401  x  ;8,5
39.;28.09.;MI;32;25;11;37;28;44;13;7;25.081.170,00;JP;1.254.058,50;3  x  ;334.415,60;21  x  ;29.858,50;565  x  ;2.885,40;1.632  x  ;153,6;30.498  x  ;41,1;45.684  x  ;21,9;565.217  x  ;9,7
;01.10.;SA;20;37;9;47;44;14;4;0;63.780.714,00;JP;4.443.094,20;2  x  ;1.275.614,20;13  x  ;122.655,20;1.069  x  ;3.878,10;3.185  x  ;200,2;57.794  x  ;55,1;95.820  x  ;26,6;1.168.277  x  ;12
40.;05.10.;MI;47;30;23;36;11;19;9;0;25.758.152,25;1  x  ;5.731.001,80;2  x  ;515.163,00;23  x  ;27.997,90;497  x  ;3.368,70;1.630  x  ;158;27.959  x  ;46;48.807  x  ;21,1;522.825  x  ;10,8
;08.10.;SA;5;25;43;14;49;6;36;8;81.439.334,25;1  x  ;4.071.966,70;3  x  ;1.085.857,70;37  x  ;55.026,50;1.634  x  ;3.239,60;3.978  x  ;204,7;90.205  x  ;45,1;108.118  x  ;30,1;1.703.233  x  ;10,5
41.;12.10.;MI;35;3;36;41;10;2;23;7;29.260.347,00;1  x  ;1.463.017,30;7  x  ;167.201,90;12  x  ;60.959,00;460  x  ;4.134,60;1.401  x  ;208,8;27.285  x  ;53,6;42.863  x  ;27,3;555.889  x  ;11,5
;15.10.;SA;3;40;36;9;15;43;28;8;62.103.760,50;1  x  ;3.105.188,00;3  x  ;828.050,10;38  x  ;40.857,70;1.192  x  ;3.386,50;3.601  x  ;172,4;62.702  x  ;49,5;90.905  x  ;27,3;1.244.830  x  ;10,9
42.;19.10.;MI;26;24;23;35;1;30;4;3;24.885.305,25;JP;1.244.265,20;JP;995.412,20;7  x  ;88.876,00;333  x  ;4.857,40;1.044  x  ;238,3;21.289  x  ;58,4;35.749  x  ;27,8;464.595  x  ;11,7
;22.10.;SA;31;11;9;26;47;4;8;2;64.454.059,50;1  x  ;4.466.968,10;11  x  ;324.870,40;38  x  ;42.403,90;2.545  x  ;1.646,10;4.405  x  ;146,3;114.213  x  ;28,2;119.125  x  ;21,6;1.777.251  x  ;7,9
43.;26.10.;MI;34;21;35;24;9;19;30;7;23.970.282,75;JP;1.198.514,10;1  x  ;958.811,30;15  x  ;39.950,40;566  x  ;2.752,70;1.627  x  ;147,3;32.302  x  ;37,1;39.844  x  ;24;558.620  x  ;9,4
;29.10.;SA;18;5;31;11;30;2;45;4;62.389.395,00;JP;4.317.893,80;10  x  ;249.557,50;37  x  ;42.154,90;2.202  x  ;1.841,60;3.950  x  ;157,9;103.942  x  ;30;106.655  x  ;23,3;1.680.781  x  ;8,1
44.;02.11.;MI;27;14;13;17;16;25;22;0;25.614.589,50;JP;5.598.713,20;1  x  ;1.024.583,50;11  x  ;58.214,90;625  x  ;2.663,90;1.408  x  ;181,9;33.693  x  ;38;36.358  x  ;28,1;619.873  x  ;9
;05.11.;SA;47;40;29;5;7;46;24;1;66.979.909,50;JP;8.947.708,60;2  x  ;1.339.598,10;22  x  ;76.113,50;889  x  ;4.897,20;3.179  x  ;210,6;57.526  x  ;58,2;101.399  x  ;26,4;1.269.882  x  ;11,6
45.;09.11.;MI;30;4;19;26;47;46;31;0;31.664.139,00;1  x  ;10.530.915,50;2  x  ;633.282,70;21  x  ;37.695,40;692  x  ;2.974,20;1.952  x  ;162,2;38.148  x  ;41,5;59.046  x  ;21,4;696.395  x  ;10
;12.11.;SA;33;16;28;12;36;40;35;8;63.132.105,00;JP;3.156.605,20;3  x  ;841.761,40;28  x  ;56.367,90;1.460  x  ;2.810,60;2.461  x  ;256,5;72.269  x  ;43,6;79.446  x  ;31,7;1.304.144  x  ;10,6
46.;16.11.;MI;2;23;16;17;27;38;21;0;26.286.616,50;JP;4.470.936,00;3  x  ;350.488,20;18  x  ;36.509,10;618  x  ;2.764,70;1.307  x  ;201,1;35.749  x  ;36,7;39.270  x  ;26,7;645.391  x  ;8,9
;19.11.;SA;40;4;49;38;1;30;18;7;64.402.923,75;1  x  ;7.691.082,10;3  x  ;858.705,60;51  x  ;31.570,00;1.623  x  ;2.579,20;5.174  x  ;124,4;89.565  x  ;35,9;128.884  x  ;19,9;1.364.325  x  ;10,3
47.;23.11.;MI;18;47;49;45;24;15;5;4;24.035.526,00;JP;1.201.776,30;1  x  ;961.421,00;11  x  ;54.626,10;411  x  ;3.801,20;1.304  x  ;184,3;23.014  x  ;52,2;40.758  x  ;23,5;470.334  x  ;11,2
;26.11.;SA;34;12;5;21;40;32;25;4;62.298.459,00;JP;4.316.699,20;6  x  ;415.323,00;49  x  ;31.784,90;1.462  x  ;2.769,70;4.120  x  ;151,2;76.098  x  ;40,9;114.845  x  ;21,6;1.415.796  x  ;9,6
48.;30.11.;MI;25;46;20;40;22;35;1;2;27.573.451,50;1  x  ;5.695.371,70;1  x  ;1.102.938,00;9  x  ;76.592,90;553  x  ;3.241,00;1.184  x  ;232,8;30.419  x  ;45,3;33.089  x  ;33,3;539.844  x  ;11,2
;03.12.;SA;17;49;6;47;36;2;8;3;65.554.944,00;JP;3.277.747,20;3  x  ;874.065,90;20  x  ;81.943,60;1.492  x  ;2.855,90;3.456  x  ;189,6;76.739  x  ;42,7;100.709  x  ;26;1.413.894  x  ;10,2
49.;07.12.;MI;47;7;28;34;29;35;9;0;26.254.572,00;JP;4.590.475,80;2  x  ;525.091,40;11  x  ;59.669,40;518  x  ;3.294,40;1.474  x  ;178,1;27.909  x  ;47;42.295  x  ;24,8;528.217  x  ;10,9
;10.12.;SA;7;46;30;33;28;2;15;6;65.937.143,25;JP;7.887.332,90;6  x  ;439.580,90;45  x  ;36.631,70;1.598  x  ;2.682,00;3.942  x  ;167,2;78.231  x  ;42,1;97.768  x  ;26,9;1.429.257  x  ;10,1
50.;14.12.;MI;40;41;25;49;39;16;9;7;29.734.648,50;1  x  ;9.374.065,30;2  x  ;594.692,90;9  x  ;82.596,20;679  x  ;2.846,40;2.079  x  ;143;38.583  x  ;38,5;67.756  x  ;17,5;683.433  x  ;9,5
;17.12.;SA;3;22;10;42;41;9;4;8;63.613.644,75;1  x  ;3.180.682,20;6  x  ;424.090,90;27  x  ;58.901,50;1.543  x  ;2.679,70;3.219  x  ;197,6;77.808  x  ;40,8;96.655  x  ;26,3;1.422.083  x  ;9,8
51.;21.12.;MI;34;26;30;24;9;18;46;1;25.421.447,25;2  x  ;635.536,10;4  x  ;254.214,40;63  x  ;10.087,80;1.638  x  ;1.008,70;2.959  x  ;85,9;46.506  x  ;27,3;54.893  x  ;18,5;682.226  x  ;8,1
;24.12.;SA;38;8;30;24;36;19;16;0;69.606.525,00;JP;3.480.326,20;5  x  ;556.852,20;42  x  ;41.432,40;1.511  x  ;2.994,30;5.272  x  ;132;83.870  x  ;41,4;120.714  x  ;23;1.558.800  x  ;9,8
52.;28.12.;MI;40;41;36;49;7;11;13;7;25.849.301,25;1  x  ;5.806.763,30;unbesetzt;;15  x  ;43.082,10;423  x  ;3.972,10;1.395  x  ;185,2;27.113  x  ;47,6;41.829  x  ;24,7;550.126  x  ;10,3
;31.12.;SA;42;36;13;21;44;35;30;3;72.506.523,00;JP;3.625.326,10;2  x  ;1.450.130,40;13  x  ;139.435,60;1.170  x  ;4.028,10;2.588  x  ;280,1;67.901  x  ;53,3;79.211  x  ;36,6;1.336.457  x  ;11,9
;;;;;;;;;;;;;;;;;;;;;;;;;;;
